Annual Rainfall,Cloud Visibility,Seasonal Rainfall,Temperature,Humidity,Pressure,River Level,Wind Speed,Monsoon Intensity,Average Rainfall,Flood Label
2311.3,52.9,779.2,32.8,92.3,988.0,8.06,94.9,3.4,155.6,1
3978.4,38.5,1611.7,19.9,72.0,997.0,14.2,7.3,8.4,498.7,1
1763.1,75.7,536.4,26.7,67.1,1010.2,5.86,60.0,2.5,175.1,0
3758.3,94.5,1547.2,44.1,31.9,1004.2,13.5,52.6,8.0,260.6,1
3799.2,71.3,1381.8,22.7,47.3,1007.5,12.08,51.6,7.1,637.6,1
3023.5,56.2,897.7,34.7,62.2,991.3,7.43,87.3,3.9,632.9,1
2544.4,45.7,1090.0,24.8,74.0,999.3,10.05,20.6,5.9,139.0,1
2337.1,53.4,850.0,38.2,69.0,981.8,9.61,4.1,5.0,498.6,1
2983.6,43.9,877.8,18.9,82.0,1012.7,6.41,67.2,2.2,577.2,0
4220.2,82.9,1769.2,44.1,49.6,1019.6,15.0,34.5,9.2,341.2,1
4021.0,74.0,1369.8,28.6,69.5,996.3,11.93,1.8,6.1,884.8,1
3417.9,83.1,1625.8,22.1,36.2,980.4,15.0,25.1,8.9,245.0,1
4192.6,54.4,1537.6,17.2,59.0,986.8,14.92,30.9,8.4,328.5,1
2161.1,38.5,631.3,20.1,82.5,1006.1,4.74,61.7,1.7,241.3,0
1826.5,45.3,454.6,30.6,78.5,1004.5,4.41,17.3,2.9,204.9,0
,20.2,478.9,25.1,99.3,1011.5,4.38,41.3,2.3,891.1,0
3299.1,58.6,1451.9,39.9,49.5,990.2,12.71,48.2,8.5,350.1,1
4411.2,79.1,1546.1,,64.9,1010.5,13.46,45.9,8.8,750.3,1
2864.1,70.6,1030.8,22.5,53.1,1007.5,9.76,97.4,5.8,485.2,1
2164.6,53.0,640.6,33.5,60.8,992.9,4.94,4.6,1.9,672.3,0
2876.0,46.2,645.3,36.2,90.0,1001.8,5.19,95.1,2.2,935.4,0
5000.0,35.9,1757.2,20.0,77.9,985.9,14.24,58.2,8.3,860.1,0
5000.0,25.6,2000.0,20.0,91.8,998.1,15.0,79.6,9.4,162.1,1
2607.1,66.6,529.9,16.1,44.2,1015.2,5.25,43.0,2.8,860.7,0
1971.8,53.6,487.1,37.1,91.1,996.8,4.17,45.4,1.1,506.6,0
2687.7,80.1,918.6,34.9,34.2,1013.6,7.43,87.9,4.0,415.1,0
1911.9,11.8,489.0,29.2,92.2,1003.6,3.16,89.6,1.3,705.1,0
4184.4,79.7,1405.0,40.3,53.0,987.7,14.12,23.9,8.5,955.2,1
2909.2,65.3,976.0,39.2,52.0,1003.2,8.79,19.9,5.4,184.7,1
4543.4,38.8,1352.6,32.6,65.8,1000.2,13.99,49.6,6.8,791.3,1
2265.6,30.2,863.7,41.0,95.8,995.9,8.68,90.0,4.7,283.2,1
2224.3,88.5,940.3,21.2,33.3,984.8,9.75,32.2,4.1,,1
2653.3,70.3,713.1,18.4,54.7,996.7,7.27,65.2,3.0,886.4,0
4385.3,56.0,1511.5,23.1,90.0,982.9,13.37,70.8,7.9,591.2,1
3774.4,55.3,1246.0,16.7,57.7,984.0,10.9,77.9,7.3,160.7,1
3371.5,75.3,960.6,30.9,43.9,996.6,7.68,56.4,4.2,557.2,1
3199.0,55.2,751.4,43.1,59.7,992.2,7.96,40.2,3.9,810.7,0
1772.7,49.0,475.8,16.2,57.0,1017.0,4.47,96.7,1.0,576.0,0
1977.2,43.6,736.7,18.7,94.1,995.0,6.54,61.1,1.6,250.2,1
3264.5,48.0,1330.5,28.6,83.3,1010.3,12.28,72.9,6.6,500.5,1
3618.3,60.6,1193.0,43.0,65.4,1001.2,10.7,34.5,5.6,931.9,1
,34.9,1159.6,24.5,99.2,1008.2,9.55,67.0,4.9,692.4,1
4457.4,53.1,1356.6,30.2,62.6,990.4,13.33,25.8,8.4,756.9,1
4187.2,72.7,1388.1,16.2,34.1,1017.7,11.38,24.5,5.5,807.3,0
2226.5,71.7,810.7,19.5,48.4,1001.2,7.72,71.5,4.5,181.6,0
2402.7,73.2,799.6,44.6,60.5,1013.3,7.35,52.1,2.5,623.4,0
4244.5,93.3,1670.0,44.0,41.0,994.6,14.33,68.3,8.4,438.3,1
2971.4,40.9,1092.6,15.1,96.3,984.0,8.58,26.9,6.2,225.2,1
1795.8,43.3,726.2,43.6,83.7,1006.9,6.92,59.9,1.8,282.4,0
4380.9,73.7,1400.7,34.2,48.8,980.3,13.14,44.4,6.8,803.0,1
3232.9,53.0,1307.3,41.0,71.4,999.0,9.31,59.7,4.8,245.3,1
4288.4,35.3,1574.4,28.6,80.5,987.7,12.93,29.1,8.3,381.2,1
4201.6,33.5,1674.3,30.5,95.9,1005.1,15.0,71.5,9.3,356.4,1
3099.8,23.3,1183.4,29.7,91.7,1019.2,10.85,80.6,6.4,143.8,1
3157.7,55.9,1176.2,35.0,66.1,998.6,11.09,26.0,7.6,515.9,1
2143.3,59.0,478.7,19.2,84.2,1012.7,4.13,30.1,1.5,789.3,0
3142.5,62.7,1165.0,15.9,69.4,1000.3,9.58,66.1,6.0,119.9,1
3679.9,45.8,1509.0,24.2,68.7,999.8,13.02,69.6,7.8,201.3,1
2731.0,78.9,907.2,36.1,38.0,1017.2,9.41,70.4,5.5,748.2,1
3598.6,70.6,1215.4,21.1,38.8,1015.6,10.82,68.3,6.3,634.2,1
4859.5,55.7,1750.0,35.2,67.1,1011.4,15.0,39.3,9.1,743.7,0
2856.5,81.4,818.8,44.1,48.8,991.9,8.44,39.5,2.8,307.1,0
2276.5,91.4,303.7,17.8,31.5,1001.8,3.11,25.5,1.9,823.4,0
3989.2,70.4,1488.3,35.2,80.6,989.0,13.06,15.7,7.2,531.9,1
4032.8,96.1,1523.9,28.3,32.3,997.8,14.31,69.3,8.4,649.3,1
3755.3,54.7,1570.4,41.0,71.7,999.4,13.14,9.3,8.7,182.9,1
2550.5,62.6,961.5,20.3,67.7,1013.3,9.62,93.8,6.8,284.5,1
5000.0,29.7,1798.9,35.8,97.8,1015.8,15.0,82.7,8.5,796.0,1
3958.9,47.6,1422.4,40.1,63.9,996.6,12.18,85.8,7.3,301.5,1
1731.7,95.5,338.2,43.3,34.5,980.7,4.6,90.7,1.8,183.3,0
4083.9,65.2,1535.0,35.5,68.6,1014.5,13.24,40.9,7.9,637.5,1
2427.1,36.5,743.8,29.9,88.9,987.0,7.95,84.7,2.6,593.1,1
2926.6,32.9,952.8,33.5,99.8,1004.9,6.65,15.8,3.1,647.1,1
2449.5,74.3,936.3,41.1,60.1,981.0,8.49,2.2,4.6,656.5,1
2442.3,76.5,876.5,32.1,52.4,996.0,6.61,78.5,3.8,550.2,0
2609.6,20.6,787.8,15.9,93.5,1019.4,6.72,7.5,3.9,544.4,1
3081.9,77.7,768.2,42.9,43.4,984.0,6.05,98.9,2.5,931.7,0
2686.3,49.9,729.2,35.7,73.1,996.9,6.62,67.5,3.6,580.5,0
1606.6,74.4,342.6,35.3,58.4,992.3,2.58,75.3,1.2,655.6,0
2849.5,94.0,1078.3,21.5,32.9,1016.2,9.51,24.6,5.3,340.3,1
3910.6,79.7,1303.7,34.8,54.3,1014.8,12.36,67.4,7.9,884.0,1
4216.3,60.0,1854.4,26.8,48.6,989.5,14.4,4.3,8.8,121.9,1
5000.0,39.7,1846.7,34.5,78.0,983.2,14.93,83.8,8.4,601.5,1
2441.4,44.0,944.2,18.2,96.4,1005.1,10.6,17.0,4.7,445.5,1
3254.9,65.1,1228.1,34.7,48.8,993.5,11.66,69.7,7.6,643.5,1
2612.9,25.3,889.1,45.0,86.8,1006.9,6.32,22.4,3.6,424.2,0
1741.6,88.2,452.7,16.4,33.9,981.3,3.2,6.8,1.5,745.9,0
3125.7,50.4,1538.8,44.3,67.7,985.3,13.25,48.1,7.1,118.3,1
2932.9,99.9,1207.8,27.2,34.9,1007.5,11.06,16.9,6.8,465.3,1
4503.1,36.7,1613.9,41.1,95.4,988.5,13.5,72.9,8.2,848.1,1
3612.0,44.7,1298.8,38.5,83.6,1014.3,13.17,23.8,6.5,325.2,1
1963.6,45.5,560.4,32.0,76.1,982.3,7.42,34.2,2.4,147.5,0
4798.8,55.8,1637.8,37.2,87.7,988.6,14.09,56.7,8.7,546.9,1
4366.5,53.3,1428.6,41.4,75.3,1019.9,12.93,28.5,6.6,978.9,1
3835.2,27.7,1553.3,27.1,97.8,997.3,14.37,37.8,8.3,157.7,1
3607.2,38.1,1509.6,24.8,80.0,1008.1,14.09,81.6,8.0,163.1,1
2517.5,33.5,721.2,35.0,94.7,987.3,6.29,17.9,3.7,635.6,0
2893.8,47.3,722.3,39.2,66.2,1004.4,7.55,8.2,1.7,325.1,0
2737.5,89.7,845.0,37.9,38.2,1009.0,7.05,32.8,2.6,469.2,0
2479.5,38.3,513.8,38.9,67.0,992.6,5.15,42.4,1.8,847.5,0
1955.4,77.5,760.0,28.1,38.9,1013.2,6.84,54.3,3.2,279.0,0
3935.5,58.9,1282.5,39.5,71.5,1004.1,10.64,37.2,5.1,747.4,1
4259.9,62.4,1504.2,18.6,63.8,995.6,13.91,79.0,9.2,554.0,1
5000.0,44.0,1717.9,31.3,73.6,1002.3,13.9,3.9,8.8,914.5,1
4337.3,92.0,1336.3,15.2,30.7,1003.1,10.43,43.2,7.5,975.7,1
2497.0,66.2,749.3,24.7,43.6,986.6,5.81,38.2,1.2,536.5,0
2916.1,58.3,920.4,26.0,64.4,996.1,7.45,64.8,4.1,626.2,1
4370.1,39.3,1560.2,26.9,96.5,993.7,13.66,96.6,7.1,771.3,1
1938.9,69.1,510.0,35.9,56.9,996.0,5.27,51.0,2.2,386.8,0
3872.7,55.5,1344.2,26.7,59.7,1010.4,12.36,98.7,8.2,304.1,1
5000.0,58.0,1649.5,28.5,80.0,999.3,15.0,30.2,9.2,968.2,1
3150.1,53.1,967.4,22.1,72.3,1017.6,8.47,3.1,4.2,489.4,0
3862.8,76.7,1326.3,26.2,50.9,991.7,10.73,16.6,7.4,101.4,1
2084.7,78.3,763.8,21.8,58.8,996.6,6.34,39.5,2.3,853.9,0
3703.9,85.0,1351.1,17.2,45.2,1011.5,12.93,31.6,7.2,639.7,1
1148.3,43.1,200.0,33.1,97.6,1001.8,1.17,9.7,1.2,251.7,0
1898.4,80.6,736.5,35.0,39.1,,6.29,43.3,2.4,127.1,0
3135.3,73.1,1276.0,33.6,56.0,982.1,12.07,33.8,7.4,362.3,1
3633.5,86.7,1356.8,28.9,31.8,995.9,14.23,12.3,7.4,935.1,0
4443.8,61.5,1548.5,26.4,45.5,990.8,13.97,29.6,6.8,940.1,1
3868.8,45.3,1360.4,40.9,84.6,1020.0,11.39,88.6,5.3,379.9,1
4134.1,77.3,1274.8,30.6,44.1,992.3,11.9,30.2,7.1,852.3,1
3934.6,87.4,1581.3,29.4,35.6,1015.4,12.16,71.4,8.0,497.7,1
4598.8,58.2,1671.9,15.8,63.2,1007.0,14.07,61.2,9.7,688.9,1
4521.5,77.8,1606.6,25.2,30.7,993.6,14.76,42.7,9.0,401.0,0
3471.9,87.8,1431.8,26.4,35.9,1001.7,12.98,23.9,8.2,564.4,1
3075.3,27.6,1129.3,27.0,86.5,1013.6,10.91,36.9,7.3,364.4,1
3219.7,57.4,1239.4,32.4,84.0,1015.3,10.93,59.2,6.2,155.0,1
2040.5,32.4,656.0,31.0,94.1,986.4,5.77,35.1,2.1,225.4,0
2262.5,40.6,572.9,33.2,89.8,993.6,5.52,21.5,2.5,361.6,0
4470.4,53.3,1720.5,37.9,77.8,993.4,13.83,11.6,8.4,978.6,1
4105.5,89.0,1469.1,39.4,33.7,981.7,12.92,88.0,8.2,969.1,1
3917.4,28.1,1183.9,36.5,84.8,1003.9,9.72,44.0,6.5,844.9,1
2541.4,46.9,1121.4,43.7,89.2,1014.2,9.21,62.5,4.9,309.3,1
1748.5,44.3,253.7,15.5,85.9,995.3,3.97,49.0,1.2,497.4,0
3186.1,51.2,1027.7,20.9,65.6,1009.6,8.6,87.3,3.9,495.8,1
3085.9,65.5,957.5,15.2,46.3,1005.1,9.14,54.7,4.8,448.3,1
3008.1,35.3,1254.2,34.4,89.2,995.0,10.77,48.1,5.4,140.4,1
5000.0,32.3,1897.8,41.9,80.9,985.6,15.0,92.5,9.4,581.1,1
1699.4,48.3,692.8,22.3,98.7,1008.4,5.14,72.0,2.0,165.5,0
3254.7,92.1,1028.7,42.8,40.9,1014.2,9.12,11.2,5.7,821.7,1
2751.2,77.9,,16.8,45.8,1007.4,7.43,17.8,4.3,722.2,0
3790.9,71.9,1571.5,43.0,44.8,980.7,14.86,78.7,9.9,417.5,1
4805.8,39.6,1779.0,25.5,85.5,988.6,15.0,83.6,8.8,682.4,1
2510.8,83.1,1022.1,18.0,43.1,982.8,9.63,54.5,,309.7,1
4338.7,99.8,1709.7,29.6,34.7,1002.8,14.04,55.4,10.0,338.7,1
3653.6,24.4,1124.2,22.7,99.9,1010.3,10.69,63.2,5.6,382.7,1
2615.7,73.4,837.7,23.5,31.7,984.4,6.13,43.9,2.5,817.3,0
3417.3,54.7,1317.2,24.2,88.5,1013.5,12.09,68.0,6.0,289.6,1
2263.4,47.7,821.2,39.1,55.6,1002.2,7.54,10.8,3.0,606.5,0
3339.9,28.8,1404.7,31.2,88.9,1007.6,10.62,96.1,6.7,280.4,1
4552.3,52.5,1742.6,24.3,68.8,1018.9,15.0,75.0,9.4,356.5,1
3796.1,19.9,1556.7,33.3,93.1,983.3,14.37,63.1,8.1,311.9,1
3107.1,45.3,851.9,36.5,94.8,1016.0,8.5,31.6,3.5,680.5,1
2882.3,94.1,850.7,23.2,30.6,985.0,6.96,16.1,3.7,574.1,0
2542.9,76.0,656.5,27.4,35.3,995.7,5.73,40.9,1.6,749.2,0
2269.4,84.8,890.1,18.7,47.5,1014.1,8.33,66.2,3.6,297.9,1
1699.8,63.0,442.9,20.4,,1016.3,4.98,63.4,1.8,108.2,0
3710.9,35.1,1203.6,35.4,92.2,1000.3,10.75,38.3,5.5,712.5,1
3131.7,55.7,1443.4,20.4,62.2,1003.8,12.27,61.3,7.4,203.4,1
3643.9,74.6,1555.8,30.8,72.5,1008.3,14.23,81.4,7.8,321.7,1
1073.9,82.7,514.7,36.3,43.2,1013.3,5.5,2.6,1.5,375.1,0
2923.8,43.5,1030.7,18.2,86.3,984.9,8.68,45.1,4.1,772.1,1
2728.9,45.5,829.8,32.0,97.7,1012.4,6.79,75.9,3.6,663.3,1
1847.9,74.0,699.4,22.7,48.8,999.3,5.39,54.6,1.9,265.8,0
2630.3,53.2,870.9,43.9,64.6,998.0,9.02,65.1,4.3,638.1,0
3246.5,82.0,796.0,29.5,36.0,997.0,8.01,51.7,3.7,737.3,0
4052.4,65.1,1396.9,39.2,69.1,1000.4,12.05,99.2,6.7,450.0,1
3798.3,37.9,1592.7,31.5,65.2,1017.8,13.98,5.5,8.9,321.4,1
4239.0,75.0,1394.9,16.3,40.1,1001.9,9.99,49.1,5.1,711.1,1
4600.2,75.1,1543.0,34.0,60.9,1018.1,13.28,9.1,7.7,649.8,1
2157.4,62.2,650.9,43.5,53.4,987.2,4.88,16.0,2.3,170.1,0
4852.1,72.2,1781.2,33.0,66.5,1009.0,15.0,38.3,9.1,700.0,1
2537.0,67.4,583.9,39.6,71.0,1012.5,6.4,15.6,2.4,539.7,0
3204.5,84.9,847.8,41.5,30.6,1007.2,6.39,96.4,2.7,778.0,0
1863.7,37.7,728.0,21.8,83.3,1004.3,6.34,94.7,2.0,271.6,0
2887.9,43.2,1056.1,21.4,79.9,1002.6,9.65,33.6,3.8,332.4,1
3182.6,92.1,1129.6,33.3,55.6,1014.4,10.34,64.0,6.0,589.0,1
4580.1,100.0,1600.4,27.3,33.7,1012.9,14.14,53.4,9.9,533.6,1
3632.6,45.0,1429.5,40.2,82.8,984.9,12.84,81.6,8.1,447.7,1
2888.5,26.4,921.3,42.0,96.9,1013.9,9.06,62.7,4.4,771.4,1
4371.2,73.7,1477.5,25.6,46.8,996.6,12.55,0.0,6.2,608.3,1
4558.6,70.3,1620.7,22.1,52.6,990.1,13.37,76.3,6.6,739.2,1
4596.2,63.3,1612.4,38.4,42.9,1014.8,14.96,74.7,8.4,237.9,1
3888.7,54.5,1445.6,23.2,70.4,997.3,13.14,51.0,7.6,756.1,1
3191.8,90.6,1166.1,39.7,40.8,1012.3,9.48,90.3,6.1,515.4,1
3921.2,48.1,1477.1,27.7,54.9,990.5,13.18,90.8,7.0,130.4,1
3997.9,55.2,1785.3,35.0,78.8,980.2,15.0,52.4,7.7,311.0,1
2814.3,68.4,897.6,17.9,69.2,999.8,6.28,60.8,2.2,123.2,0
2431.6,58.8,891.3,33.7,57.1,984.0,5.65,99.7,2.8,511.2,0
4172.5,79.4,1548.1,28.6,59.4,1010.2,12.33,29.9,7.2,393.3,1
4381.6,47.6,1722.9,32.6,69.3,991.0,14.72,32.5,8.7,988.7,1
3386.0,90.1,995.4,20.0,30.4,997.7,9.65,18.3,4.7,881.7,1
4257.0,78.5,1662.4,37.1,35.5,983.5,14.19,89.6,9.8,843.1,1
3106.0,33.6,738.6,40.9,91.7,991.5,7.05,74.4,2.9,551.0,0
3156.7,75.5,1075.9,21.5,35.5,1011.3,7.04,10.6,4.8,826.4,0
2077.4,,743.0,17.9,79.5,986.1,7.36,98.2,4.4,340.2,1
4631.1,43.0,1683.0,15.7,94.4,1005.9,14.52,73.1,9.4,604.6,1
2196.1,70.2,711.4,34.3,48.9,1016.7,8.37,85.1,3.6,453.6,0
3439.5,51.7,1237.6,33.2,55.9,1007.2,9.01,4.8,5.2,254.2,1
1692.7,58.2,620.3,31.4,69.8,1012.4,5.78,50.5,2.7,165.4,0
3271.9,40.8,1202.9,22.0,91.7,984.4,8.98,69.9,5.7,602.4,1
3684.6,31.1,1502.5,26.7,95.9,990.0,13.06,54.3,8.7,187.9,1
3081.3,63.3,1100.1,32.8,81.8,1015.8,7.73,66.7,3.7,746.2,1
4127.1,65.5,1289.5,29.9,36.1,1008.6,13.9,81.8,8.3,929.3,1
4512.4,26.4,1751.6,44.6,76.8,1005.6,14.91,37.4,9.2,245.9,1
1903.6,55.7,356.9,19.1,58.7,1006.6,3.64,84.9,1.7,523.8,0
4247.4,66.7,1394.8,35.9,62.9,996.6,12.46,16.3,7.8,764.9,1
1932.0,72.7,825.6,27.1,33.4,981.8,6.37,27.1,3.3,358.2,0
2740.2,65.5,725.0,27.8,43.4,1011.4,7.23,4.3,2.6,928.7,0
3923.3,51.2,1295.9,36.5,85.3,1007.1,11.85,36.4,6.4,899.6,1
3980.4,65.2,1425.3,35.8,61.8,998.9,13.23,38.0,7.4,193.4,1
2223.6,72.9,886.7,44.7,51.1,1016.0,7.17,80.5,4.6,124.7,0
1744.8,72.3,478.3,18.9,56.9,993.4,5.32,65.3,1.4,978.8,0
4522.6,33.9,1681.5,18.1,89.8,991.8,15.0,43.7,9.2,960.8,1
3713.3,40.3,1465.8,36.7,82.4,1014.9,12.64,65.2,7.6,480.1,1
1612.4,78.8,806.9,32.4,49.1,1011.9,7.94,5.3,3.4,145.5,0
3908.0,66.0,1230.2,23.2,38.2,1000.6,10.79,18.0,5.5,657.0,1
1396.3,50.5,501.5,17.4,47.6,985.2,3.23,62.7,1.3,364.1,0
3453.3,30.1,938.2,17.6,94.5,988.6,8.1,64.1,4.1,943.1,1
3183.5,62.7,1098.0,41.8,70.7,1006.2,9.48,77.4,5.7,815.2,1
3617.5,58.7,990.4,20.8,67.3,995.4,9.27,40.3,5.7,684.6,1
2281.5,61.2,754.2,24.7,71.7,1013.5,7.49,72.3,2.9,356.1,0
4446.9,45.3,1679.7,21.8,55.6,1018.0,12.96,68.4,8.0,731.1,0
2858.8,44.0,920.0,25.6,86.5,,7.64,96.3,3.7,360.3,1
2553.5,63.2,1110.9,17.1,66.6,995.1,9.5,21.5,6.2,133.9,1
3107.8,66.0,938.8,30.6,38.2,1011.5,7.39,55.2,3.4,557.6,0
2842.7,87.4,973.7,17.0,39.0,994.1,8.11,60.2,4.8,539.8,1
2783.0,54.8,837.3,39.0,67.6,986.7,7.23,99.9,2.9,786.7,0
3851.3,64.3,1249.2,22.0,95.6,981.3,11.59,20.1,6.7,879.1,1
2747.2,47.0,1077.5,31.2,51.6,995.4,9.68,52.3,4.8,419.0,1
1735.2,51.0,394.0,41.4,90.9,1016.1,3.97,34.6,1.1,504.5,0
1953.3,39.3,414.1,34.5,83.5,989.6,4.48,52.6,1.3,523.4,0
1901.4,56.0,851.1,31.0,47.3,988.3,10.11,23.2,5.2,391.8,1
3144.8,78.7,774.2,24.7,32.5,1018.8,6.81,4.8,2.6,769.0,0
3905.3,83.1,1295.3,25.0,37.1,981.0,12.1,57.3,6.3,569.9,1
2996.2,55.6,1065.0,35.1,81.0,1011.4,10.03,33.6,4.7,922.6,1
3331.7,92.0,1374.8,44.8,44.0,992.9,13.43,18.2,6.9,685.3,1
4286.1,79.4,1621.4,34.9,56.0,981.5,15.0,32.4,9.6,290.7,1
3595.0,48.3,1308.7,31.7,65.1,1016.7,10.48,4.9,5.8,248.3,1
,56.7,1661.9,36.9,80.8,985.6,14.45,95.0,8.1,435.1,1
3180.9,83.6,1348.4,29.0,37.9,1002.1,12.4,58.1,7.8,412.2,1
5000.0,56.7,1774.2,16.8,58.4,991.0,15.0,81.5,9.3,466.4,1
2279.1,56.7,870.2,31.9,64.0,982.6,6.69,42.3,2.9,265.2,0
4545.0,48.6,1496.4,43.7,67.9,982.0,14.37,90.3,8.4,980.4,1
4062.8,40.5,1628.0,20.3,87.3,984.6,14.43,48.3,9.1,231.1,1
3786.0,69.1,1060.3,35.7,42.0,982.9,9.85,57.4,4.5,687.4,1
1943.5,30.5,647.1,21.0,86.5,1010.4,6.66,49.2,3.8,111.8,0
4235.0,52.0,1572.0,31.1,78.5,999.4,14.36,73.3,9.6,466.3,1
3152.8,61.2,1148.8,17.9,68.9,993.7,10.74,56.7,6.6,378.3,1
1973.8,45.0,694.5,28.5,79.0,996.7,7.47,27.2,4.4,443.8,1
3716.1,76.6,1681.7,37.7,58.8,1017.2,15.0,14.6,8.1,548.3,1
2275.8,75.6,562.8,25.4,39.7,1016.4,4.26,60.6,3.7,640.3,0
2180.7,45.7,739.6,34.9,76.6,1008.6,6.9,48.9,2.6,625.2,0
3884.9,63.2,1306.1,38.9,66.7,1015.4,11.23,,5.9,667.6,1
3745.4,48.9,1170.3,42.8,74.8,992.8,10.32,39.6,6.1,860.1,1
4364.4,67.9,1464.5,22.0,53.7,995.2,11.27,51.5,8.4,898.0,1
3151.5,10.0,1101.9,27.0,93.5,1004.5,10.12,82.7,5.1,763.5,1
4081.9,53.3,1550.0,19.6,71.1,1004.9,13.53,7.6,8.3,171.0,1
3649.2,62.9,1020.8,44.8,36.0,999.3,7.98,34.8,3.8,965.2,1
2763.1,48.6,832.5,42.8,61.5,996.0,8.5,82.3,6.2,952.7,1
3048.4,30.3,593.6,31.2,82.9,1019.4,5.48,64.8,2.9,,0
3111.6,31.1,1054.6,40.3,85.6,1012.8,7.72,29.0,4.5,565.7,1
3655.8,52.8,1615.2,30.6,64.6,997.4,14.25,84.5,8.7,325.6,1
2762.0,31.0,854.4,33.7,92.6,1009.1,7.77,49.3,2.9,780.7,1
4103.7,77.7,1583.1,17.7,48.7,990.8,13.38,49.8,8.3,890.1,1
3229.8,65.2,811.7,37.7,58.7,984.0,7.5,97.7,3.5,698.7,0
2392.7,16.7,451.2,18.8,92.9,994.1,4.32,94.7,1.3,666.2,0
2889.9,36.6,947.2,39.8,92.7,996.1,8.32,35.9,2.0,273.7,1
4461.7,50.8,1687.2,38.5,78.0,980.7,14.13,14.1,7.7,422.0,1
3381.6,34.6,878.1,36.3,90.1,1012.6,8.25,32.6,3.4,750.8,1
3232.3,80.4,1344.9,16.1,36.2,994.4,11.57,3.0,6.9,115.2,1
4253.2,39.5,1474.6,24.1,90.5,1003.2,14.34,2.1,7.3,677.1,1
3126.3,75.7,1039.9,22.9,52.4,983.0,8.53,39.6,4.1,790.0,1
3163.1,60.3,1154.0,25.8,42.5,987.0,9.49,94.1,5.3,401.2,1
2568.3,70.2,882.4,17.6,46.8,1015.6,8.07,87.1,4.6,168.6,1
4406.1,77.7,1996.6,43.1,59.3,1004.3,15.0,51.1,9.5,837.2,1
2379.5,86.1,918.9,31.6,47.6,1018.0,7.07,56.5,3.9,227.7,0
2982.4,76.6,999.6,24.2,52.4,1020.0,8.64,0.6,2.6,433.7,1
3156.5,83.8,971.6,26.9,39.4,994.9,6.1,21.6,4.3,736.5,0
3833.6,86.0,1317.0,28.4,50.7,992.0,11.14,2.5,7.0,835.3,1
4751.0,73.1,1599.1,33.0,70.1,1014.3,12.43,75.5,7.3,876.1,1
4350.4,60.0,1742.7,30.5,60.9,1019.9,15.0,14.6,9.3,577.4,1
3982.5,56.9,1660.4,42.6,54.3,1005.2,12.79,86.9,8.9,528.3,1
3037.0,41.5,659.2,29.9,82.3,1011.8,6.83,64.3,3.6,863.5,0
3746.6,66.9,1163.5,44.8,92.5,1011.3,10.54,22.9,5.1,606.8,1
3710.7,27.9,1384.8,40.5,83.0,994.2,11.09,15.8,7.7,620.8,1
4210.3,62.7,1620.2,21.3,53.2,1003.0,14.57,62.8,9.2,490.6,1
2852.5,30.2,831.6,42.9,82.1,1013.3,8.02,90.1,4.0,435.5,1
3277.4,78.7,1115.9,18.5,40.6,1007.5,10.45,71.8,5.0,532.5,1
3955.4,66.7,1434.0,39.5,39.1,980.8,12.07,34.9,9.1,428.4,1
2856.5,65.6,902.3,26.4,54.2,993.5,6.82,58.7,4.2,409.2,0
3890.0,21.3,1245.7,41.3,86.5,985.8,11.81,31.1,5.3,994.3,1
4025.8,78.4,1484.2,41.0,47.2,989.3,12.9,99.9,9.1,402.6,1
3659.2,94.7,1559.0,39.2,34.4,1016.2,13.22,74.9,8.2,330.7,1
2404.7,74.8,683.9,38.7,39.2,981.5,6.89,61.4,3.2,418.5,0
2765.3,36.6,827.9,24.1,90.1,988.8,6.6,42.3,3.9,631.7,1
3661.2,48.9,1174.8,17.4,74.4,992.4,9.51,61.8,4.2,919.9,0
3804.3,73.6,1434.6,27.1,47.7,1004.7,14.01,34.2,9.2,809.1,1
5000.0,54.5,1913.4,20.2,68.9,1001.4,15.0,2.9,10.0,858.0,1
4231.1,64.1,1423.2,35.8,66.9,988.7,12.33,39.5,8.0,873.1,1
3226.0,,1024.7,25.4,75.9,986.6,8.39,93.0,5.4,928.5,1
1000.0,64.8,297.0,44.3,46.3,989.5,2.6,62.6,1.1,311.6,0
3528.6,34.5,1504.7,34.2,90.5,1000.1,13.89,8.4,7.3,512.5,1
2764.3,77.7,946.9,39.7,51.7,990.8,9.61,88.5,4.5,446.7,1
3549.4,32.9,1256.9,19.0,78.6,1017.9,11.43,26.9,6.7,443.7,0
4313.1,65.4,1285.5,40.9,31.1,998.6,11.72,24.4,6.5,687.1,1
3095.2,67.4,1073.6,42.7,56.1,982.4,9.98,29.7,5.3,461.6,1
3516.7,71.3,,29.6,54.6,1009.2,12.81,57.7,9.5,654.7,1
1697.2,48.3,407.6,33.2,68.0,993.2,4.12,54.5,1.2,444.1,0
4346.8,76.1,1545.7,37.9,35.1,1006.1,12.2,49.1,7.4,380.0,1
2267.5,34.2,777.3,20.2,85.3,991.2,6.77,71.8,4.7,417.8,1
4159.2,65.1,1250.1,30.1,45.2,1002.8,11.4,31.7,7.4,823.4,1
3788.7,55.0,1297.5,27.0,77.4,1010.9,10.77,78.2,7.1,640.9,1
2380.6,29.2,355.0,19.4,86.2,1017.1,2.55,17.5,1.1,976.6,0
3569.1,51.9,831.0,26.0,69.3,990.4,6.84,78.3,3.6,849.4,0
